Title,Content,Answer 1,Answer 2,Answer 3,Question link,,,,,,,,,,,,,,,,,,,,
Graduation in/from/at,"کدوم حرف اضافه به همراه graduation میاد؟ in/from/at این جمله رو جایی خوندم: After his graduation in the field of medicine at Harvard University,he has offered a great job.از لحاظ گرامری این جمله درسته؟ نباید حرف اضافه یfrom به جای at استفاده بشه؟اینطوری:After his graduation in the field of medivine from Harvard University,hewas offered a great job.","اره! جمله دومی بهتره. حالا اگه ما بیایم in the field of medicine رو حذف کنیم, تفاوت بین دو جمله پررنگ میشه . his graduation at Harvard  احتمالا برای ذهن مخاطب صحنه مراسم فارغ‌التحصیلی  که توی هاروارد اتفاق افتاده رو رسم میکنه. احتمالا نویسنده با عبارت in the field of medicine براش یک انحرافی به وجود اومده به طوری که عبارت ،این مفهومو He studied medicine at Harvard با خودش به همراه آورده .",,,https://english.stackexchange.com/questions/574027/graduation-in-from-at,,,,,,,,,,,,,,,,,,,,
کلمه یا عبارتی برای توصیف چیزی که به عنوان بخشی از روتین زندگی اتفاق می افته.,"کلمه یا عبارتی برای توصیف چیزی که به عنوان بخشی از روتین زندگی اتفاق می افته. برای توصیف چیزی که بخشی از یک روتین معمولیه و اتفاق افتادنش حتمیه به یک کلمه یا عبارت نیاز دارم.توضیحش سخته ولی امیدواردم مثالی که میزنم منظورمو برسونه:)داستانیو  که از نگاه یک گربه خونگی هستش تعریف میکنم که حالا صاحب خونه برای گرفتن مواد غذایی میره و گربه تو خونه منتظر برگشتن صاحبش به همرا غذا هست. ازنگاه گربه :""ناراحتی که هر هفته تو این سی دقیقه تنهایی تجربه میکردم فقط با {کلمه/عبارت}قابل تحمل میشد.""","وقتی من این جمله رو خوندم (بخشی از یک روتین معمولیه و اتفاق افتادنش حتمیه)، کلمه ای که با این توصیف بیشترین سازگاری رو داره ""predictable"" هست. برای شرایطی که گفتی certaintyو کلمات مترادف دیگه ای    Reliability و  anticipation وجود دارن . برای معنی عام هم میشه از by the promise of food استفاده کرد ، نه به این معنی که صاحب خونه وعده داده ، بلکه نتیجه اونقدر قطعیه که انگار سرنوشت قول داده.",,,,,,,,,,,,,,,,,,,,,,,
منظور از  offence can scarcely be visited on the quantity چیه,"منظور از  offence can scarcely be visited on the quantity چیه؟ متن کامل Friend, be not tedious,"" said the Rajah of Travancore to a Christian missionary, in the sixteenth century, ""remember life is short."" I have endeavoured to pay due attention to this admirable advice; and if what I have written be wearisome, the offence can scarcely be visited on the quantity.
از Edward Sullivan",معنیش این میشه که شاید اون چیزیو که نویسنده نوشته خسته کنده باشه ولی به خاطر تعداد {کلمات}نیسته بلکه میتونیم این داستانو بیشتر به محتوای کلمات یا چیزای دیگه ربط داد.,,,https://english.stackexchange.com/questions/573966/what-is-meant-by-offence-can-scarcely-be-visited-on-the-quantity,,,,,,,,,,,,,,,,,,,,
تفاوت بین look at و look over چیه؟,"تفاوت بین look at و look over چیه؟این جمله رو خوندم ""He put a hand on Bran's shoulder, and Bran looked over at his bastard brother.""",,,,https://english.stackexchange.com/questions/539993/what-is-the-difference-between-looked-at-and-looked-over-at,,,,,,,,,,,,,,,,,,,,
برای فردی که دروغ میگه چه صفتی به کار گرفته میشه؟,برای فردی که دروغ میگه چه صفتی به کار گرفته میشه؟,Calculating(خوب در برنامه ریزی امور به گونه ای که مزیتی را برای شما به همرا داشته باشد ولی به دیگران توجه نکند,,,,,,,,,,,,,,,,,,,,,,,
عبارتی وجود داره برای قولی که بهش عمل نشده؟ ,گاهی قول هایی میدیم که میدونیم نمیتونیم بهشون عمل کنیم .عبارتی وجود داره برای قولی که بهش عمل نشده؟ ,empty promise برای قول هایی که هیچ جوره براورد نمیشوند,,,https://english.stackexchange.com/questions/573576/is-there-a-word-or-phrase-for-promises-that-cant-be-kept/573577#573577,,,,,,,,,,,,,,,,,,,,
"اگر جمله در زمان گذشته است ، پس از ""after"" برای توصیف چیزی در آینده باید از چه زمانی استفاده کنم؟","اگر جمله در زمان گذشته است ، پس از ""after"" برای توصیف چیزی در آینده باید از چه زمانی استفاده کنم؟
آیا استفاده از زمان present و present perfect بعد از after درسته؟
این جمله:
I borrowed his laptop but promised him that I would give it back later after I finish typing my essay.
نمی‌دونم باید از کدوم زمان استفاده کنم ولی فکر کنم چون در جمله چیزی گزارش دادم فکر کنم باید از زمان گذشته استفاده کنم
میتونین زمان مناسب بهم بگین؟","I borrowed his laptop but promised him that I would give it back after I had finished typing my essay.
و اگه همینجور ادامه پیدا کرد این میشه
I've borrowed his laptop but promised him that I will give it back after I've finished typing my essay.",,,https://ell.stackexchange.com/questions/297102/what-tense-should-i-use-after-after-to-describe-something-in-the-future-if-the,,,,,,,,,,,,,,,,,,,,
"مفهوم جمله67% above average engagement rate"" چیه؟","مفهوم جمله67% above average engagement rate"" چیه؟
من دقیق منظورشو نمی‌فهمم یعنی نرخ مشارکت بیشتر از ۶۷درصده یا ۶۷درصد بالاترین نرخ مشارکت هست؟",,,,https://english.stackexchange.com/questions/574227/what-does-67-above-average-engagement-rate-mean,,,,,,,,,,,,,,,,,,,,
ایا این جمله از نظر گرامری درسته؟,"

ایا این جمله از نظر گرامری درسته؟
• For me, drawing is a form of expression that helps me think and transports me to another world. ",به نظر درست میاد,,,https://ell.stackexchange.com/questions/297088/is-this-sentence-grammatically-correct-for-me-drawing-is-a-form-of-expressio,,,,,,,,,,,,,,,,,,,,
استفاده از finish و finish with,"کسی می‌دونه تفاوت بین finish و finish with چیه؟
من داخل دیکشنری نگاه کردم و نوشته بودfinish with یعنی ""( دیگه ازش استفاده نمیکنی)you have stopped using it""
کسی می‌تونه تفاوت دو حمله زیر توضیح بده
I've finished my meal.

I've finished with my meal.","یکم فرق دارن
• ""I've finished activity"" means you've completed the activity(کاملش کردی) - ""I've finished using my camera"".
• ""I've finished with object"" means you're no longer using the object, and it's now free for someone else to use( تو دیگه ازش استفاده نمیکنی و بقیه میتونن ازش کنن)- ""I've finished with my camera"".   در جمله دوم my meal غذا در نظر گرفته شده ولی در جمله اول خودش عمل خوردن هست.
",,,https://ell.stackexchange.com/questions/9219/usage-of-finish-with-and-finish,,,,,,,,,,,,,,,,,,,,
"ایا ""I have been told about you."" با ""I've learned about you from someone هم معنی هستن؟","ایا ""I have been told about you."" با ""I've learned about you from someone هم معنی هستن؟
جمله نمونه:
I've been told about you. You seem like a good candidate
یک سوال دیگه ایا این یک اصطلاح رایجه؟",بله همین معنی میده و یک اصطلاح رایحه.,,,https://ell.stackexchange.com/questions/297110/meaning-of-i-have-been-told-about-you,,,,,,,,,,,,,,,,,,,,
"Did you know you could follow us on our Twitter?

یا

• Did you know you can follow us on our Twitter","Did you know you could follow us on our Twitter?

یا

• Did you know you can follow us on our Twitter",هر دوتا میتونن درست باشن کلا  برای بومی ها هر دوتا یک معنی میده,,,https://ell.stackexchange.com/questions/264623/did-you-know-you-can-could-follow-us-on-our-twitter,,,,,,,,,,,,,,,,,,,,
,"من کامپیوترم هر ازگاهی ارور میده کدوم بهتره برا گفتن
The error happened again yesterday.
The error occurred again yesterday.
ایا تفاوت معنایی بین این دو جمله هست؟","
تعریف های رسمی هر دوتا یکی هستن ولی تفاوت هایی دارن
Happen
— something random to take place;
Occur — something to become observable; in a certain moment; an event or a process;",,,https://ell.stackexchange.com/questions/1135/difference-between-to-occur-and-to-happen,,,,,,,,,,,,,,,,,,,,
اصطلاح نزدیکی بهdont blow your own horn/trumpet,"اصطلاح نزدیکی بهdont blow your own horn/trumpet
دنبال یک سری اصطلاح انگلیسیم و پیامی که این اصطلاحات منتقل میکنن باید این باشه که طرف نباید در مورد شخصیت خودش حرف یا نظری بده.  ایده ای هست؟","Dont sing your own praises
To sing the praises of
به معنی تحسین و یا تشویق کسی یا چیزی با اشتیاق
Uncle Felix never stopped singing her praises Lexico
_
Sing someone's/something's praises (idiom)
گفتن چیزای خوب در مورد کسی یا چیزی با حالت مشتاقانه
The doctor has a wonderful bedside manner and patients sing her praises.


خود ستایی توصیه نمیشه. اینکه ما آدما توسط بقیه مورد ستایش قرار بگیریم جنبه خوبی داره اما از خودستایی نه.  صحبت های جان پلافمن ؛ یا ، توصیه ساده برای مردم ساده (1886)",,,https://english.stackexchange.com/questions/574064/any-similar-idioms-to-dont-blow-your-own-horn-trumpet,,,,,,,,,,,,,,,,,,,,
Expresso yourselfکه شعار تبلیغاتی لاته هست به چه معناست؟,"Expresso yourselfکه شعار تبلیغاتی لاته هست به چه معناست؟
میدونم که استارباکس انگلستان کمپین جدیدیو برای ترویج پذیرش تغییر جنسیت برای جوون ها راه اندازی کرده و اونارو تشویق می‌کنه که موقع خریدن قهوه نام جدیدشونو به باریستاها بدن تا توی فروشگاه به فریاد در بیاد Metro.News در این مورد گفته: ""expresso yourself! ad gets latte love "" این یعنی چی؟ یک عبارت مجازیه؟ (من فکر کردم شاید منظور ""expresso yourself"" به معنای ""express yourself"" باشد.)
لطفا بهم کمک کنین تا معنیشو بفهمم.","یک جور بازی نامحسوس با کلماته. ""expresso yourself""  به معنی ""express yourself"" و ""ad gets latte love""  به صورت معنایی نزدیکه به ""تبلیغات عشق زیادی دریافت می کند advertisment gets a lot of love. استفاده کردن از اسامی انواع مختلف قهوه یک جور شوخی توی استارباکس هسته و از این جهت توجه زیادیو به همراه علاقه جلب میکنه. یک جور راهیه برای گفتن این که کمپین استارباکس رتبه بالایی رو برای تایید داره.",,,,,,,,,,,,,,,,,,,,,,,
nor یا or یا هر دو؟,"Since there's no warning nor error thrown, I assume it's valid AHK code?

Since there's no warning or error thrown, I assume it's valid AHK code?
کروم یکی درسته؟یا هردو درستن؟",هر دوتا درستن,,,https://ell.stackexchange.com/questions/297711/are-nor-and-or-both-correct,,,,,,,,,,,,,,,,,,,,
میشه present perfect و past simpeدر یک جمله اورد؟,"میشه present perfect و past simpeدر یک جمله اورد؟
من کلا مشکل دارم در استفاده از present perfectو simple past در یک جمله، این متن رسمی ایا از نظر گرامری درسته؟با معنیه؟
""Dr. Gregory's works on AI have introduced me to several questions that I never considered before""

Please help... Thanks...",بله درست نوشتین.,,,https://ell.stackexchange.com/questions/297065/can-i-use-present-perfect-tense-and-past-simple-tense-in-the-same-sentence,,,,,,,,,,,,,,,,,,,,
Run down a ball یعنی چی؟,"""Run down a ballچه معنی میده
 یک مثال از Past tense توی این کامنت
بع  از یک مسابقه تنیس:
I can't believe you ran down the last ball.",برای تعقیب و تصرف(To chase and capture),,,https://english.stackexchange.com/questions/27218/what-does-run-down-a-ball-mean,,,,,,,,,,,,,,,,,,,,
Ain't = have not,,"""I have been racking my brain, but I ain't been able to come up with a good example.""

""I have done a lot of bad things, but I ain't hit a man with glasses or stolen from a baby.""
ترکیب aint got خیلی رایجه و معنیه have not got میده",,,https://ell.stackexchange.com/questions/55349/aint-,,,,,,,,,,,,,,,,,,,,
تفاوت بین to be able و to be capable?,"I am not able to do that.
یا
I am not capable to do that.",هر دوتا درست هستن,,,https://ell.stackexchange.com/questions/55402/what-is-the-difference-between-to-be-able-and-to-be-capable,,,,,,,,,,,,,,,,,,,,
"""I was understanding"" و ""I am understanding"" ","ایا از نظر گرامری درست هستن؟
معنی i understand(حال) و i understood(گذشته) میدونم ولی I was understanding و I am understanding به نظرم اشتباهه.به نظرتون اشتباه میکنم؟میشه توضیح بدین.","
موقعی داری یک چیز سخت داری بهم توضیح میدی من میگم i was understanding for the first time و i am understanding برای همون موقع هست",,,https://ell.stackexchange.com/questions/55404/are-i-was-understanding-and-i-am-understanding-grammatical,,,,,,,,,,,,,,,,,,,,
کدوم یکی از این عبارات درسته؟,"I will be out of the office and not sure when I will come back.
این جمله درسته؟
یا باید اینو بنویسم؟
I will be out of the office and will not be sure when I will come back.",هر دوتا جمله از نظر گرامری درست هستن ولی مشکل در زمان آینده بند دوم است.,,,"https://ell.stackexchange.com/questions/298027/which-of-these-phrases-is-correct
",,,,,,,,,,,,,,,,,,,,
معنیه go about ones day??,"این قسمتی از یک ویدیو هست که میگه:
The chemistry of your brain is constantly changing as you go about your day.
 منظورش در طول روزه؟","نه.بیشتر معنیش نزدیک به ""live your everyday life(هر روزتو زندگی کن)
است",,,https://ell.stackexchange.com/questions/177872/what-does-go-about-ones-day-mean,,,,,,,,,,,,,,,,,,,,
"""in the night of"" یا ""On the night of""","In the night of 22 to 23 August 1791, men and women, torn from Africa and sold into slavery, revolted against the slave system to obtain freedom and independence for Haiti, gained in 1804.
On the night of 22 to 23 August 1791, men and women, torn from Africa and sold into slavery, revolted against the slave system to obtain freedom and independence for Haiti, gained in 1804.
کدوم یکی مناسب تره؟","on the night در این متن درسته.
in the night اغلب در ترانه شعر... میاد اشاره به تجربه های تلخ که همه مردم تجربه کردن",https://ell.stackexchange.com/questions/178015/in-the-night-of-vs-on-the-night-of,,,,,,,,,,,,,,,,,,,,,,
Yours Lovingly و Yours Loving,"یک نامه غیر رسمی میتونه این شکلی تموم بشه؟
1) Yours Loving, John

یا

2) Yours Lovingly, John

یا

3) Your Loving Son, John
به نظرم سومی و دومی درست هستن اولی رو نمیدونم.لطفا کمک کنین.",تو میتونی یک نامه غیر رسمی هرطور دوست داری تموم کنی ولی yours loving غیر معمول و گیج کننده هست.بهنره ازش استفاده نکنین.,,,https://ell.stackexchange.com/questions/178135/yours-lovingly-and-yours-loving,,,,,,,,,,,,,,,,,,,,
معنیه you are timing me چیه؟,"البته نوشته بودن you timing me  که از نظر گرامری اشتباه بود و من درستش کردم
حالا سوال اینه که چه معنی میده؟","time میتونه فعل باشه و معنیه ""measure the duration of an activity done by someone"".(مدت زمان انجام یک فعالیت توسط شخصی رو اندازه میگیره)
وقتی میگیم ""time someone""یعنی این بدان معناست که فعالیت انجام شده توسط آن شخص در حال اندازه گیری است ، نه شخصی که آن را انجام می دهد.",,,https://ell.stackexchange.com/questions/178073/what-is-the-meaning-of-you-are-timing-me,,,,,,,,,,,,,,,,,,,,
standby برای انتظار برای سفارش  درسته؟,"فرض کنیم من چیزی سفارش دادم و حالا منتظرم میشه گفت""stand-by؟",اگه منتظر دوستی هستین میتونین بگین standby ولی منتظر سفارشاتتون هستین میشه on standby,,,https://ell.stackexchange.com/questions/178119/is-standby-correct-for-waiting-for-orders,,,,,,,,,,,,,,,,,,,,
"Can I ""decipher"" a puzzle?","Since elementary school, I loved deciphering puzzles, logical and otherwise.
درسته از decipher در اینجا استفاده کنیم؟","decipher معمولا در مورد یک رمز یا پیام مخفی که صحبت میکنیم ازش استفاده میکنیم
اگه در مورد پازلی که این شکلیه استفاده میکنین اره میشه استفاده کرد ولی معمولا ما پازل هارو حل میکنیم(solve puzzles)",,,https://ell.stackexchange.com/questions/105968/can-i-decipher-a-puzzle,,,,,,,,,,,,,,,,,,,,
sensitive در این متن چه معنی میده؟,"Some headaches can be cured by a sensitive finger-pressure massage. The massage should be given on sensitive ""trigger"" points. There are three pairs of points: one at each temple, one under each shoulder blade, and a pair at the back of the neck. Press each point for 15 to 30 seconds at a time. Remember to press both points in a pair at the same time, not just one side. Doing this will help the body's natural painkillers start working. If you are alone, press the thumb of one hand against the tender spot in the ""V"" formed by the thumb and forefinger of the other hand.
در خط اول به نظر میرسه که sensitive به message اشاره داره ولی چه معنی میده sensitive message?","معنی sensitive :
(Physiology) of or relating to the senses or the power of sensation.()",,,https://ell.stackexchange.com/questions/105973/what-does-sensitive-mean-in-this-context,,,,,,,,,,,,,,,,,,,,
اهمیت کلمه در یک جمله,"میشه یک نفر به من توضیح بده چطور to معنیه جمله ی زیر رو عوض میکنه؟
""whom did you give that letter to?""
و تفاوت بین جمله های زیر چی هست؟b,cاز نظر گرامری اشتباه هستن؟
a)whom did you give that letter to?

b)whom did you give that letter?

c)who did you give that letter to?

d)who did you give that letter?","من نمیخوام وارد موضوع who/whomبشم بار ها پرسیده شده
جواب اینه که شما نباید از whom تا وقتی که who قابل قبول هست استفاده کنین
و to هم در جمله نیاز داری پس مثال دو و چهار اشتباه هست",,,https://ell.stackexchange.com/questions/106001/significance-of-an-word-in-a-sentence,,,,,,,,,,,,,,,,,,,,
"""Opportunity"" یا ""Chance""","کسی تفاوت های بین opportunity و chance میدونه؟چجوری ازشون استفاده کنم؟
من همیشه از opportunity استفاده میکنم.اونطوری که من میدونم opportunity یعنی فرصت یا فرصت مناسب برای انجام هر کاری
و  chance فرصتی هست ک چیزی رو به دست بیاری یا از دست بدی
ایا درسته؟","هر دوتا کلمه یعنی موقعیتی که انجام دادن کاری به نفعتون بشه
Opportunitiesاکثرا برنامه ریزی شده هستن ولی chances اتفاقی هستن",,,https://ell.stackexchange.com/questions/106005/opportunity-and-chance,,,,,,,,,,,,,,,,,,,,
"""Selfish"" و ""Self Centered""تفاوت بین","دیدم از selfish برای به تصویر کشیدن ویژگی های منفی فرد استفاده مبکنن
Don't put Rogers in the Team, he is way too selfish to be of any good for the team!!
self centered تقریبا همین معنی میده ولی مثیت تر
تفاوت بین این دو چیه؟و چه زمانی باید ازهر کدوم استفاده کرد","selfish
(of a person, action, or motive) lacking consideration for other people; concerned chiefly with one's own personal profit or pleasure.(خودخواه)
معنی self-centered
preoccupied with oneself and one's affairs.(مشغول خود بودن)
دلیل اینکه self-centered مثبت تره اینه که شما به دیگران اسیب نمیزنی
ولی selfish موقعی هست که به دنبال منفعت خودتی حتی اگه با اسیب زدن به دیگران باشه",,,https://ell.stackexchange.com/questions/224810/difference-between-selfish-and-self-centered,,,,,,,,,,,,,,,,,,,,
"کسی معنیه ""if any details about him""میدونه؟","However, just searching the website would not give many, if any details about him and would not include any personal information she could use to impersonate the target.
جمله ی بالا بحاطر قسمت پر رنگ شده ناقص به نظر میاد.این معنی درسته؟
However, just searching the website would not give many information, even if there is any details about him. And searching the website would not include ...","یک کاما باعث شده جمله رو اشتباه بیان کنین میشه:
However, just searching the website would not give many, if any, details about him ...
در اینجا ""not ... many, if any"" یعنی few or possibly none.(تعداد کم,تقریبا هیچی)",,,https://ell.stackexchange.com/questions/224877/what-does-if-any-details-about-him-mean,,,,,,,,,,,,,,,,,,,,
"کلمه ای که یک شخص یا رفتاریو که به دنبال هر وسیله ای هستش و  حق قانونی آدمای دیگه ای رو پایمال میکنه، توصیف میکنه؟","این شخص می‌تونه یک مقام رسمی باشه که ممکنه نقطه تماس مردم برای درخواست خدمات مربوط بهشون باشه ، اما در عوض به عنوان ""دروازه بان"" عمل می کند و از هر وسیله ای ، به ویژه عدم صداقت استفاده می‌کنه.
یک همچین کلمه ای وجود داره ولی نمیتونم به یاد بیارمش.","یک همچین آدمی obstructive هسته.
[صفت] ...
(2) ایجاد یا تمایل به ایجاد مشکلات.

If anything, company personnel were obstructive: Mr Jones first delayed the audit and then failed to implement it.

 تلاش برای جلوگیری از انجام کاری:
 We'd have made a decision by now if Jean hadn't been so obstructive.",,,https://english.stackexchange.com/questions/575348/whats-the-word-describing-a-person-or-the-behaviour-of-a-person-seeking-by-ever,,,,,,,,,,,,,,,,,,,,
Not everyone is made for this. Neither is every bike.,"میخوام بگم که همه برای دوچرخه سواری کوهستان ساخته نشدن و هر دوچرخه ای هم برای این ورزش ساخته نشده . بنابراین یک دوچرخه تصادفی نخرین ، یک دوچرخه مناسب تهیه کنین کسی میتونه کمک کنه","غیر از ""خریدن دوچرخه مناسب"" میگی که ""فقط برخی از ما میتونیم به دوچرخه سواری کوهستانی بپردازیم بنابراین اگر نمی تونین سواری کنیین  سعی نکنین"" اگر این قصد شماست - عالیه! ولی اگر فقط قصد داشتین در مورد خرید دوچرخه مناسب صحبت کنین، نظرمو در مورد جملت عوض میکنم.",,,https://english.stackexchange.com/questions/575283/not-everyone-is-made-for-this-neither-is-every-bike,,,,,,,,,,,,,,,,,,,,
Between به معنی against,"The regular or ‘weak’ form thrived has won the centuries-old battle between irregular or ‘strong’ throve as past tense and thriven as past participle.
آیا این استفاده از between از لحاظ گرامری درسته؟","اره از لحاظ گرامری درسته اما از نظر معنایی، نه! نبرد بین حالت ضعیف(weak) و قوی(strong)بود ، در حالی که جمله میگه نبرد بین دو حالت قوی(strong) بود. همونطور که پیشنهاد میکنی میتونی between رو علیه کل جمله استفاده کنی یا  بازنویسیش کنی.",,,https://english.stackexchange.com/questions/575235/between-meaning-against,,,,,,,,,,,,,,,,,,,,
پیامی از مشاور مالی من ,"پیام مشاور مالی من نوشته شده :
1 in 3 aren't getting the right investment advice.
از لحاظ گرامری آیا درسته؟!","""1 in 3 people aren't getting the right investment advice
این خوبه ولی 1 person in 3 aren't getting the right investment advice اشتباهه",,,https://english.stackexchange.com/questions/575318/a-message-from-my-financial-adviser,,,,,,,,,,,,,,,,,,,,
"چه شکلی میشه ""on behalf of"" رو توی این جمله درک کرد؟",,,,,,,,,,,,,,,,,,,,,,,,,
کمک !!آیا این جمله درسته؟,"Unless you know how to solve the problem, they're not going to hire you.","اگر مرجع ""they"" واضحه و از لحاظ زمینه ای زیاد دور نیست ، خوبه. در غیر این صورت ، قابل قبول نیسته. میشه نقض اصول گریس.",,,https://english.stackexchange.com/questions/575310/help-is-this-sentence-correct,,,,,,,,,,,,,,,,,,,,
چطوری از so much توی جمله استفاده میکنین؟!,"انگلیسیو صحبت میکنم ولی بومی نیستم. تا اونجایی که  میدونم ، ""so much"" به  معنی« یک چیزی به مقدار زیاد»هستش . با این حال ، مکالمه ایو شنیدم که اینطوری بود:
نفر 1:  They can clean so much""
شخص 2:Yes, it wasn't like it used to be"".
. با شنیدن این مکالمه ، تصور کردم که ""they can clean so much(اونا میتونن خیلی تمیز کنن)"" به این معنی که نمیتونن مثل گذشته تمیز کنن. درسته؟این معنیو میده که میتونیم از so much توی جمله  برای بیانِ تعداد معینی که محدود شده،استفاده کنیم؟!
عبارت ""so much"" وابسته به زمینه معنی های مختلفی داره. شاید اولین گوینده گفته باشه که :
They can only clean so much ، ","به این معنی که فقط میشه ناحیه ایو به صورت جزئی تمیز کرد یا کمتر از اون مقداری که قبلاً انجام شده؟ -
آگاهی داشتن در مورد زمینه ممکنه کاملا  تفاوتیو ایجاد کنه ، اما تفسیر اولیه من از   They can clean so much
اینه که گوینده میگه می تونن انواع مختلفی از چیزها رو تمیز کنن - احتمالاً در مقایسه با تعداد کمی از چیزهای مختلف که مردم میتونستن در گذشته برای تمیز کردن صحیح (قبل از این که مواد شوینده ، حلال های ارزان قیمت ، جاروبرقی ، ژنراتور یون و غیره وجود داشته باشه)انجام بدن.",,,https://ell.stackexchange.com/questions/298157/how-do-you-use-so-much-in-a-sentence,,,,,,,,,,,,,,,,,,,,
ایا علامت سوال معنی اینو میده که متن سوالیه؟,"این مکالمه بین منو دوستمه
A: What are you going to do today?

B: I don't know. Go shopping?
منظور از علامت سوال در پاسخ چیست؟ آیا شخص B از شخص A سوال می پرسد؟ اگر چنین است ، چرا شخص B انتظار دارد که شخص A در این مورد پاسخ را بداند؟ اگر نه ، چرا از علامت سوال استفاده می کنید؟",,,,,,,,,,,,,,,,,,,,,,,,
bigger یا more big,"این مثال هارو در نظر بگیرین
A. The African elephant has bigger ears than the Indian elephant.

B. The African elephant has more big ears than the Indian elephant.
چرا b غ قابل قبوله؟","حواست باشه.اگه از more استفاده میکنی ممکنه یک معنی دیگه بده
برای مثال b
The Indian elephant has two big ears, but the African elephant has three.
از more وقتی که ممکنه با مقدار( quantity.) اشتباه گرفته بشه استفاده نکن",,,https://ell.stackexchange.com/questions/1281/bigger-vs-more-big,,,,,,,,,,,,,,,,,,,,
به نظرتون کی میتونیم از didnt به جای havent استفاده کنیم؟,,"همینطوری که خودت اشاره کردی این دوتا از نظر زمانی متفاوت هستن.havent اشاره به گذشته تا حال داره( the past up until now).پس اگه گفتین کهyou haven't done something(کاری رو انجام ندادین)اونو برای مدت زمان مشخص مثل روز یا ماه .. انجام ندادین.
didnt اشاره به زمان خاصی داره که گذشته و تموم شده.مثلا اگه ساعت 7 هست میتونین بگین""I didn't eat dinner at 6"" یا ""I haven't eaten dinner yet today"".",,,https://ell.stackexchange.com/questions/385/when-should-i-use-didnt-instead-of-havent,,,,,,,,,,,,,,,,,,,,
کاربرد realize,"آیا کلمه realize در برگیرنده فرآیند آگاهی از موضوع مورد بحثه؟
برای مثال:  I realize that the iPhone is a popular device.
 آیا به این معنیه  که گوینده با بیان این مطلب متوجه این واقعیت شده؟ یا منظورش اینه که: «میدونم که ...» .
من این سوالو دارم چونکه تازگیا با مورد پایینی رو به رو شدم:
I realize that the iPhone is a popular device but its technical inferiority comparing to others is apparent.

 چرا گوینده به جای aware, know, understand از realize ","فعل realize برای توصیف کردن گستردگی درکه ، نه فرایند درک. یعنی ""i realize that ..معادل گفتنam well aware that ...یا ...I completely understand that"" هستش. اگر گوینده میخواست شروع ناگهانیش رو نشون بده از جمله "" ...I suddenly realize that.."" یا "" ... have just realized that...""."" استفاده میکنه. ",,,https://english.stackexchange.com/questions/15236/usage-of-realize,,,,,,,,,,,,,,,,,,,,
Soft kill یعنی چی؟,لطفاً برام توضیح بدین منظور از soft kill تو زبان انگلیسی چیه.,"از جانب Wiktionary
Soft kill یعنی:
""یک مهارت شخصی که معمولاً فردیه ، غیر تخصصیه و تعیین میزانش سخته، مثل رهبری یا مسئولیت.""
مقایسه شدنش با ""(مهارت سخت)hard skill"" :
Soft در مقابل hard
"" به دشواری اشاره نمیکنه. در حقیقت به دست آوردن soft skill اغلب دشوارتره(یعنی ""سخت تر"") تا hard skill. جنسیت زدگان بین ما ممکنه بگن که زن ها به طور طبیعی توی soft skill بهتر عمل می کنن در حالی که مردان hard skill رو ترجیح میدن. ",,,https://english.stackexchange.com/questions/7435/what-is-soft-skill,,,,,,,,,,,,,,,,,,,,
تفاوت cingregate و aggregate چیه؟,"تفاوت cingregate و aggregate چیه؟

تفاوت cingregate و aggregate چیه؟ من میدونم که این کلمه ها هر دوتاشون برای موضوعات مشابهی به کار برده میشن ، ولی صد در صد یک سری تفاوت هم بینشون وجود داره، ولی نمی‌دونم این تفاوته چیه!","از نظر ریشه ای با هم مرتبطن و منشأ مشترکی از ریشه لاتین gregare (و grex) به معنی گله ،  با کلمات دیگه ای مثل segregate, gregarious, و egregious دارن. در واقع این یک مثال بسیار جالبه که چه شکلی یک پیشوند می تونه معنی یک کلمه رو تغییر بده و اینجا ما مثالیو از یک کلمه میبینیم که معنایی کاملاً مخالف اصل مورد نظرو (و از نظر ریشه شناسی) داره. con- به معنی ترکیب شدن ad- به معنی بنابراین
 جماعت معمولاً برای موضوعات متحرک (انسان ها) به کار میره و حس جمع شدن در یک کل رو میده و به عنوان اسم استفاده نمی شه. جمله مثال (dictionary.com): 1.Graduate students, who used to congregate in a lounge and the hallways outside

2.Fish ripple out as the water rises and congregate as it falls,
providing food

جملات (dictionary.com):
Fines and costs, these judgments amount to an aggregate of about $38000.

The rich colors on the panel are natural-colored aggregate from all parts of.",,,https://english.stackexchange.com/questions/129666/what-is-difference-between-congregate-and-aggregate,,,,,,,,,,,,,,,,,,,,
IT help درسته یا it helps?,"IT help درسته یا it helps?
می‌دونم که helps برای سوم شخص استفاده میشه ولی برای جایی که it برای جمع به کار میره ،کدوم درسته؟
Callbacks help you to close deals...
یا
Callbacks helps you (to?) close
deals...","در کل ما از helps برای سوم شخص مفرد استفاده میکنیم برای بقیه حالت ها help استفاده میکنیم.
I help. You help. He/she/it helps.",,,,,,,,,,,,,,,,,,,,,,,
